count,event_no,trace_length,transitions,process_entropy,process_type,statespace_size,number_of_traces
2,83,90,5.0,max_entropy,Memory,10,500.0
2,82,90,5.0,max_entropy,Memory,10,500.0
2,81,90,5.0,max_entropy,Memory,10,500.0
2,79,90,5.0,max_entropy,Memory,10,500.0
2,78,90,5.0,max_entropy,Memory,10,500.0
2,77,90,5.0,max_entropy,Memory,10,500.0
1,84,90,5.0,max_entropy,Memory,10,500.0
1,85,90,5.0,max_entropy,Memory,10,500.0
1,86,90,5.0,max_entropy,Memory,10,500.0
1,87,90,5.0,max_entropy,Memory,10,500.0
1,88,90,5.0,max_entropy,Memory,10,500.0
1,89,90,5.0,max_entropy,Memory,10,500.0
1,90,90,5.0,max_entropy,Memory,10,500.0
500,1,5,3.0,min_entropy,Memoryless,5,500.0
500,2,5,3.0,min_entropy,Memoryless,5,500.0
500,3,5,3.0,min_entropy,Memoryless,5,500.0
500,4,5,3.0,min_entropy,Memoryless,5,500.0
500,5,5,3.0,min_entropy,Memoryless,5,500.0
500,1,29,3.0,med_entropy,Memoryless,5,500.0
366,2,29,3.0,med_entropy,Memoryless,5,500.0
311,3,29,3.0,med_entropy,Memoryless,5,500.0
260,4,29,3.0,med_entropy,Memoryless,5,500.0
227,5,29,3.0,med_entropy,Memoryless,5,500.0
196,6,29,3.0,med_entropy,Memoryless,5,500.0
160,7,29,3.0,med_entropy,Memoryless,5,500.0
137,8,29,3.0,med_entropy,Memoryless,5,500.0
115,9,29,3.0,med_entropy,Memoryless,5,500.0
98,10,29,3.0,med_entropy,Memoryless,5,500.0
80,11,29,3.0,med_entropy,Memoryless,5,500.0
74,12,29,3.0,med_entropy,Memoryless,5,500.0
62,13,29,3.0,med_entropy,Memoryless,5,500.0
52,14,29,3.0,med_entropy,Memoryless,5,500.0
41,15,29,3.0,med_entropy,Memoryless,5,500.0
34,16,29,3.0,med_entropy,Memoryless,5,500.0
30,17,29,3.0,med_entropy,Memoryless,5,500.0
22,18,29,3.0,med_entropy,Memoryless,5,500.0
20,19,29,3.0,med_entropy,Memoryless,5,500.0
16,20,29,3.0,med_entropy,Memoryless,5,500.0
15,21,29,3.0,med_entropy,Memoryless,5,500.0
14,22,29,3.0,med_entropy,Memoryless,5,500.0
12,23,29,3.0,med_entropy,Memoryless,5,500.0
9,24,29,3.0,med_entropy,Memoryless,5,500.0
7,25,29,3.0,med_entropy,Memoryless,5,500.0
6,26,29,3.0,med_entropy,Memoryless,5,500.0
5,27,29,3.0,med_entropy,Memoryless,5,500.0
5,28,29,3.0,med_entropy,Memoryless,5,500.0
3,29,29,3.0,med_entropy,Memoryless,5,500.0
500,1,36,3.0,max_entropy,Memoryless,5,500.0
418,2,36,3.0,max_entropy,Memoryless,5,500.0
334,3,36,3.0,max_entropy,Memoryless,5,500.0
284,4,36,3.0,max_entropy,Memoryless,5,500.0
243,5,36,3.0,max_entropy,Memoryless,5,500.0
213,6,36,3.0,max_entropy,Memoryless,5,500.0
180,7,36,3.0,max_entropy,Memoryless,5,500.0
147,8,36,3.0,max_entropy,Memoryless,5,500.0
123,9,36,3.0,max_entropy,Memoryless,5,500.0
101,10,36,3.0,max_entropy,Memoryless,5,500.0
87,11,36,3.0,max_entropy,Memoryless,5,500.0
68,12,36,3.0,max_entropy,Memoryless,5,500.0
58,13,36,3.0,max_entropy,Memoryless,5,500.0
52,14,36,3.0,max_entropy,Memoryless,5,500.0
43,15,36,3.0,max_entropy,Memoryless,5,500.0
36,16,36,3.0,max_entropy,Memoryless,5,500.0
31,17,36,3.0,max_entropy,Memoryless,5,500.0
24,18,36,3.0,max_entropy,Memoryless,5,500.0
21,20,36,3.0,max_entropy,Memoryless,5,500.0
21,19,36,3.0,max_entropy,Memoryless,5,500.0
18,21,36,3.0,max_entropy,Memoryless,5,500.0
13,22,36,3.0,max_entropy,Memoryless,5,500.0
11,23,36,3.0,max_entropy,Memoryless,5,500.0
10,24,36,3.0,max_entropy,Memoryless,5,500.0
8,25,36,3.0,max_entropy,Memoryless,5,500.0
6,26,36,3.0,max_entropy,Memoryless,5,500.0
5,27,36,3.0,max_entropy,Memoryless,5,500.0
3,28,36,3.0,max_entropy,Memoryless,5,500.0
3,29,36,3.0,max_entropy,Memoryless,5,500.0
2,30,36,3.0,max_entropy,Memoryless,5,500.0
1,31,36,3.0,max_entropy,Memoryless,5,500.0
1,32,36,3.0,max_entropy,Memoryless,5,500.0
1,33,36,3.0,max_entropy,Memoryless,5,500.0
1,34,36,3.0,max_entropy,Memoryless,5,500.0
1,35,36,3.0,max_entropy,Memoryless,5,500.0
1,36,36,3.0,max_entropy,Memoryless,5,500.0
500,1,10,3.0,min_entropy,Memoryless,10,500.0
500,2,10,3.0,min_entropy,Memoryless,10,500.0
500,3,10,3.0,min_entropy,Memoryless,10,500.0
500,4,10,3.0,min_entropy,Memoryless,10,500.0
500,5,10,3.0,min_entropy,Memoryless,10,500.0
500,6,10,3.0,min_entropy,Memoryless,10,500.0
500,7,10,3.0,min_entropy,Memoryless,10,500.0
500,8,10,3.0,min_entropy,Memoryless,10,500.0
500,9,10,3.0,min_entropy,Memoryless,10,500.0
500,10,10,3.0,min_entropy,Memoryless,10,500.0
500,1,51,3.0,med_entropy,Memoryless,10,500.0
417,2,51,3.0,med_entropy,Memoryless,10,500.0
382,3,51,3.0,med_entropy,Memoryless,10,500.0
327,4,51,3.0,med_entropy,Memoryless,10,500.0
295,5,51,3.0,med_entropy,Memoryless,10,500.0
253,6,51,3.0,med_entropy,Memoryless,10,500.0
219,7,51,3.0,med_entropy,Memoryless,10,500.0
195,8,51,3.0,med_entropy,Memoryless,10,500.0
173,9,51,3.0,med_entropy,Memoryless,10,500.0
148,10,51,3.0,med_entropy,Memoryless,10,500.0
123,11,51,3.0,med_entropy,Memoryless,10,500.0
110,12,51,3.0,med_entropy,Memoryless,10,500.0
95,13,51,3.0,med_entropy,Memoryless,10,500.0
83,14,51,3.0,med_entropy,Memoryless,10,500.0
73,15,51,3.0,med_entropy,Memoryless,10,500.0
68,16,51,3.0,med_entropy,Memoryless,10,500.0
58,17,51,3.0,med_entropy,Memoryless,10,500.0
48,18,51,3.0,med_entropy,Memoryless,10,500.0
38,19,51,3.0,med_entropy,Memoryless,10,500.0
34,20,51,3.0,med_entropy,Memoryless,10,500.0
27,21,51,3.0,med_entropy,Memoryless,10,500.0
24,22,51,3.0,med_entropy,Memoryless,10,500.0
22,23,51,3.0,med_entropy,Memoryless,10,500.0
19,24,51,3.0,med_entropy,Memoryless,10,500.0
19,25,51,3.0,med_entropy,Memoryless,10,500.0
17,26,51,3.0,med_entropy,Memoryless,10,500.0
14,27,51,3.0,med_entropy,Memoryless,10,500.0
14,29,51,3.0,med_entropy,Memoryless,10,500.0
14,28,51,3.0,med_entropy,Memoryless,10,500.0
11,30,51,3.0,med_entropy,Memoryless,10,500.0
10,31,51,3.0,med_entropy,Memoryless,10,500.0
10,32,51,3.0,med_entropy,Memoryless,10,500.0
9,33,51,3.0,med_entropy,Memoryless,10,500.0
6,34,51,3.0,med_entropy,Memoryless,10,500.0
5,35,51,3.0,med_entropy,Memoryless,10,500.0
4,36,51,3.0,med_entropy,Memoryless,10,500.0
3,41,51,3.0,med_entropy,Memoryless,10,500.0
3,44,51,3.0,med_entropy,Memoryless,10,500.0
3,43,51,3.0,med_entropy,Memoryless,10,500.0
3,42,51,3.0,med_entropy,Memoryless,10,500.0
3,39,51,3.0,med_entropy,Memoryless,10,500.0
3,40,51,3.0,med_entropy,Memoryless,10,500.0
3,38,51,3.0,med_entropy,Memoryless,10,500.0
3,37,51,3.0,med_entropy,Memoryless,10,500.0
2,45,51,3.0,med_entropy,Memoryless,10,500.0
2,46,51,3.0,med_entropy,Memoryless,10,500.0
2,47,51,3.0,med_entropy,Memoryless,10,500.0
2,48,51,3.0,med_entropy,Memoryless,10,500.0
2,49,51,3.0,med_entropy,Memoryless,10,500.0
1,50,51,3.0,med_entropy,Memoryless,10,500.0
1,51,51,3.0,med_entropy,Memoryless,10,500.0
500,1,68,3.0,max_entropy,Memoryless,10,500.0
451,2,68,3.0,max_entropy,Memoryless,10,500.0
411,3,68,3.0,max_entropy,Memoryless,10,500.0
378,4,68,3.0,max_entropy,Memoryless,10,500.0
344,5,68,3.0,max_entropy,Memoryless,10,500.0
315,6,68,3.0,max_entropy,Memoryless,10,500.0
285,7,68,3.0,max_entropy,Memoryless,10,500.0
264,8,68,3.0,max_entropy,Memoryless,10,500.0
241,9,68,3.0,max_entropy,Memoryless,10,500.0
214,10,68,3.0,max_entropy,Memoryless,10,500.0
198,11,68,3.0,max_entropy,Memoryless,10,500.0
187,12,68,3.0,max_entropy,Memoryless,10,500.0
164,13,68,3.0,max_entropy,Memoryless,10,500.0
147,14,68,3.0,max_entropy,Memoryless,10,500.0
136,15,68,3.0,max_entropy,Memoryless,10,500.0
127,16,68,3.0,max_entropy,Memoryless,10,500.0
113,17,68,3.0,max_entropy,Memoryless,10,500.0
101,18,68,3.0,max_entropy,Memoryless,10,500.0
87,19,68,3.0,max_entropy,Memoryless,10,500.0
78,20,68,3.0,max_entropy,Memoryless,10,500.0
70,21,68,3.0,max_entropy,Memoryless,10,500.0
64,22,68,3.0,max_entropy,Memoryless,10,500.0
59,23,68,3.0,max_entropy,Memoryless,10,500.0
57,24,68,3.0,max_entropy,Memoryless,10,500.0
53,25,68,3.0,max_entropy,Memoryless,10,500.0
47,26,68,3.0,max_entropy,Memoryless,10,500.0
43,27,68,3.0,max_entropy,Memoryless,10,500.0
40,28,68,3.0,max_entropy,Memoryless,10,500.0
38,29,68,3.0,max_entropy,Memoryless,10,500.0
32,30,68,3.0,max_entropy,Memoryless,10,500.0
28,31,68,3.0,max_entropy,Memoryless,10,500.0
24,32,68,3.0,max_entropy,Memoryless,10,500.0
24,33,68,3.0,max_entropy,Memoryless,10,500.0
24,34,68,3.0,max_entropy,Memoryless,10,500.0
21,36,68,3.0,max_entropy,Memoryless,10,500.0
21,35,68,3.0,max_entropy,Memoryless,10,500.0
18,37,68,3.0,max_entropy,Memoryless,10,500.0
17,38,68,3.0,max_entropy,Memoryless,10,500.0
15,39,68,3.0,max_entropy,Memoryless,10,500.0
14,40,68,3.0,max_entropy,Memoryless,10,500.0
12,41,68,3.0,max_entropy,Memoryless,10,500.0
11,42,68,3.0,max_entropy,Memoryless,10,500.0
11,43,68,3.0,max_entropy,Memoryless,10,500.0
11,44,68,3.0,max_entropy,Memoryless,10,500.0
10,45,68,3.0,max_entropy,Memoryless,10,500.0
9,46,68,3.0,max_entropy,Memoryless,10,500.0
8,47,68,3.0,max_entropy,Memoryless,10,500.0
7,48,68,3.0,max_entropy,Memoryless,10,500.0
5,52,68,3.0,max_entropy,Memoryless,10,500.0
5,55,68,3.0,max_entropy,Memoryless,10,500.0
5,54,68,3.0,max_entropy,Memoryless,10,500.0
5,53,68,3.0,max_entropy,Memoryless,10,500.0
5,51,68,3.0,max_entropy,Memoryless,10,500.0
5,50,68,3.0,max_entropy,Memoryless,10,500.0
5,49,68,3.0,max_entropy,Memoryless,10,500.0
3,56,68,3.0,max_entropy,Memoryless,10,500.0
3,57,68,3.0,max_entropy,Memoryless,10,500.0
2,58,68,3.0,max_entropy,Memoryless,10,500.0
2,59,68,3.0,max_entropy,Memoryless,10,500.0
2,60,68,3.0,max_entropy,Memoryless,10,500.0
2,61,68,3.0,max_entropy,Memoryless,10,500.0
2,62,68,3.0,max_entropy,Memoryless,10,500.0
2,63,68,3.0,max_entropy,Memoryless,10,500.0
2,64,68,3.0,max_entropy,Memoryless,10,500.0
2,65,68,3.0,max_entropy,Memoryless,10,500.0
1,66,68,3.0,max_entropy,Memoryless,10,500.0
1,67,68,3.0,max_entropy,Memoryless,10,500.0
1,68,68,3.0,max_entropy,Memoryless,10,500.0
500,1,5,3.0,min_entropy,Memory,5,500.0
500,2,5,3.0,min_entropy,Memory,5,500.0
500,3,5,3.0,min_entropy,Memory,5,500.0
500,4,5,3.0,min_entropy,Memory,5,500.0
500,5,5,3.0,min_entropy,Memory,5,500.0
500,1,55,3.0,med_entropy,Memory,5,500.0
433,2,55,3.0,med_entropy,Memory,5,500.0
313,3,55,3.0,med_entropy,Memory,5,500.0
258,4,55,3.0,med_entropy,Memory,5,500.0
214,5,55,3.0,med_entropy,Memory,5,500.0
180,6,55,3.0,med_entropy,Memory,5,500.0
152,7,55,3.0,med_entropy,Memory,5,500.0
134,8,55,3.0,med_entropy,Memory,5,500.0
117,9,55,3.0,med_entropy,Memory,5,500.0
101,10,55,3.0,med_entropy,Memory,5,500.0
86,11,55,3.0,med_entropy,Memory,5,500.0
72,12,55,3.0,med_entropy,Memory,5,500.0
67,13,55,3.0,med_entropy,Memory,5,500.0
52,14,55,3.0,med_entropy,Memory,5,500.0
47,15,55,3.0,med_entropy,Memory,5,500.0
43,16,55,3.0,med_entropy,Memory,5,500.0
32,17,55,3.0,med_entropy,Memory,5,500.0
28,18,55,3.0,med_entropy,Memory,5,500.0
24,19,55,3.0,med_entropy,Memory,5,500.0
21,20,55,3.0,med_entropy,Memory,5,500.0
20,21,55,3.0,med_entropy,Memory,5,500.0
18,22,55,3.0,med_entropy,Memory,5,500.0
17,23,55,3.0,med_entropy,Memory,5,500.0
14,24,55,3.0,med_entropy,Memory,5,500.0
13,25,55,3.0,med_entropy,Memory,5,500.0
13,26,55,3.0,med_entropy,Memory,5,500.0
10,27,55,3.0,med_entropy,Memory,5,500.0
9,28,55,3.0,med_entropy,Memory,5,500.0
8,29,55,3.0,med_entropy,Memory,5,500.0
7,30,55,3.0,med_entropy,Memory,5,500.0
5,31,55,3.0,med_entropy,Memory,5,500.0
5,32,55,3.0,med_entropy,Memory,5,500.0
4,33,55,3.0,med_entropy,Memory,5,500.0
2,41,55,3.0,med_entropy,Memory,5,500.0
2,48,55,3.0,med_entropy,Memory,5,500.0
2,47,55,3.0,med_entropy,Memory,5,500.0
2,46,55,3.0,med_entropy,Memory,5,500.0
2,45,55,3.0,med_entropy,Memory,5,500.0
2,44,55,3.0,med_entropy,Memory,5,500.0
2,43,55,3.0,med_entropy,Memory,5,500.0
2,42,55,3.0,med_entropy,Memory,5,500.0
2,40,55,3.0,med_entropy,Memory,5,500.0
2,39,55,3.0,med_entropy,Memory,5,500.0
2,38,55,3.0,med_entropy,Memory,5,500.0
2,37,55,3.0,med_entropy,Memory,5,500.0
2,36,55,3.0,med_entropy,Memory,5,500.0
2,35,55,3.0,med_entropy,Memory,5,500.0
2,34,55,3.0,med_entropy,Memory,5,500.0
1,49,55,3.0,med_entropy,Memory,5,500.0
1,50,55,3.0,med_entropy,Memory,5,500.0
1,51,55,3.0,med_entropy,Memory,5,500.0
1,52,55,3.0,med_entropy,Memory,5,500.0
1,53,55,3.0,med_entropy,Memory,5,500.0
1,54,55,3.0,med_entropy,Memory,5,500.0
1,55,55,3.0,med_entropy,Memory,5,500.0
500,1,56,3.0,max_entropy,Memory,5,500.0
421,2,56,3.0,max_entropy,Memory,5,500.0
341,3,56,3.0,max_entropy,Memory,5,500.0
273,4,56,3.0,max_entropy,Memory,5,500.0
231,5,56,3.0,max_entropy,Memory,5,500.0
186,6,56,3.0,max_entropy,Memory,5,500.0
148,7,56,3.0,max_entropy,Memory,5,500.0
101,8,56,3.0,max_entropy,Memory,5,500.0
79,9,56,3.0,max_entropy,Memory,5,500.0
61,10,56,3.0,max_entropy,Memory,5,500.0
47,11,56,3.0,max_entropy,Memory,5,500.0
36,12,56,3.0,max_entropy,Memory,5,500.0
32,13,56,3.0,max_entropy,Memory,5,500.0
26,14,56,3.0,max_entropy,Memory,5,500.0
21,15,56,3.0,max_entropy,Memory,5,500.0
13,16,56,3.0,max_entropy,Memory,5,500.0
13,17,56,3.0,max_entropy,Memory,5,500.0
11,18,56,3.0,max_entropy,Memory,5,500.0
9,19,56,3.0,max_entropy,Memory,5,500.0
7,20,56,3.0,max_entropy,Memory,5,500.0
6,22,56,3.0,max_entropy,Memory,5,500.0
6,21,56,3.0,max_entropy,Memory,5,500.0
4,23,56,3.0,max_entropy,Memory,5,500.0
2,25,56,3.0,max_entropy,Memory,5,500.0
2,26,56,3.0,max_entropy,Memory,5,500.0
2,24,56,3.0,max_entropy,Memory,5,500.0
1,49,56,3.0,max_entropy,Memory,5,500.0
1,44,56,3.0,max_entropy,Memory,5,500.0
1,45,56,3.0,max_entropy,Memory,5,500.0
1,46,56,3.0,max_entropy,Memory,5,500.0
1,47,56,3.0,max_entropy,Memory,5,500.0
1,48,56,3.0,max_entropy,Memory,5,500.0
1,51,56,3.0,max_entropy,Memory,5,500.0
1,50,56,3.0,max_entropy,Memory,5,500.0
1,52,56,3.0,max_entropy,Memory,5,500.0
1,53,56,3.0,max_entropy,Memory,5,500.0
1,42,56,3.0,max_entropy,Memory,5,500.0
1,54,56,3.0,max_entropy,Memory,5,500.0
1,55,56,3.0,max_entropy,Memory,5,500.0
1,43,56,3.0,max_entropy,Memory,5,500.0
1,29,56,3.0,max_entropy,Memory,5,500.0
1,41,56,3.0,max_entropy,Memory,5,500.0
1,40,56,3.0,max_entropy,Memory,5,500.0
1,39,56,3.0,max_entropy,Memory,5,500.0
1,38,56,3.0,max_entropy,Memory,5,500.0
1,37,56,3.0,max_entropy,Memory,5,500.0
1,36,56,3.0,max_entropy,Memory,5,500.0
1,35,56,3.0,max_entropy,Memory,5,500.0
1,34,56,3.0,max_entropy,Memory,5,500.0
1,33,56,3.0,max_entropy,Memory,5,500.0
1,32,56,3.0,max_entropy,Memory,5,500.0
1,31,56,3.0,max_entropy,Memory,5,500.0
1,30,56,3.0,max_entropy,Memory,5,500.0
1,28,56,3.0,max_entropy,Memory,5,500.0
1,27,56,3.0,max_entropy,Memory,5,500.0
1,56,56,3.0,max_entropy,Memory,5,500.0
500,1,10,3.0,min_entropy,Memory,10,500.0
500,2,10,3.0,min_entropy,Memory,10,500.0
500,3,10,3.0,min_entropy,Memory,10,500.0
500,4,10,3.0,min_entropy,Memory,10,500.0
500,5,10,3.0,min_entropy,Memory,10,500.0
500,6,10,3.0,min_entropy,Memory,10,500.0
500,7,10,3.0,min_entropy,Memory,10,500.0
500,8,10,3.0,min_entropy,Memory,10,500.0
500,9,10,3.0,min_entropy,Memory,10,500.0
500,10,10,3.0,min_entropy,Memory,10,500.0
500,1,99,3.0,med_entropy,Memory,10,500.0
453,2,99,3.0,med_entropy,Memory,10,500.0
441,3,99,3.0,med_entropy,Memory,10,500.0
427,4,99,3.0,med_entropy,Memory,10,500.0
414,5,99,3.0,med_entropy,Memory,10,500.0
395,6,99,3.0,med_entropy,Memory,10,500.0
377,7,99,3.0,med_entropy,Memory,10,500.0
360,8,99,3.0,med_entropy,Memory,10,500.0
349,9,99,3.0,med_entropy,Memory,10,500.0
333,10,99,3.0,med_entropy,Memory,10,500.0
328,11,99,3.0,med_entropy,Memory,10,500.0
310,12,99,3.0,med_entropy,Memory,10,500.0
290,13,99,3.0,med_entropy,Memory,10,500.0
281,14,99,3.0,med_entropy,Memory,10,500.0
272,15,99,3.0,med_entropy,Memory,10,500.0
261,16,99,3.0,med_entropy,Memory,10,500.0
246,17,99,3.0,med_entropy,Memory,10,500.0
230,18,99,3.0,med_entropy,Memory,10,500.0
216,19,99,3.0,med_entropy,Memory,10,500.0
204,20,99,3.0,med_entropy,Memory,10,500.0
191,21,99,3.0,med_entropy,Memory,10,500.0
186,22,99,3.0,med_entropy,Memory,10,500.0
178,23,99,3.0,med_entropy,Memory,10,500.0
169,24,99,3.0,med_entropy,Memory,10,500.0
158,25,99,3.0,med_entropy,Memory,10,500.0
150,26,99,3.0,med_entropy,Memory,10,500.0
146,27,99,3.0,med_entropy,Memory,10,500.0
134,28,99,3.0,med_entropy,Memory,10,500.0
130,29,99,3.0,med_entropy,Memory,10,500.0
125,30,99,3.0,med_entropy,Memory,10,500.0
122,31,99,3.0,med_entropy,Memory,10,500.0
118,32,99,3.0,med_entropy,Memory,10,500.0
114,33,99,3.0,med_entropy,Memory,10,500.0
107,34,99,3.0,med_entropy,Memory,10,500.0
105,35,99,3.0,med_entropy,Memory,10,500.0
100,36,99,3.0,med_entropy,Memory,10,500.0
98,37,99,3.0,med_entropy,Memory,10,500.0
96,38,99,3.0,med_entropy,Memory,10,500.0
90,39,99,3.0,med_entropy,Memory,10,500.0
86,40,99,3.0,med_entropy,Memory,10,500.0
78,41,99,3.0,med_entropy,Memory,10,500.0
77,42,99,3.0,med_entropy,Memory,10,500.0
69,43,99,3.0,med_entropy,Memory,10,500.0
66,44,99,3.0,med_entropy,Memory,10,500.0
63,45,99,3.0,med_entropy,Memory,10,500.0
63,46,99,3.0,med_entropy,Memory,10,500.0
58,47,99,3.0,med_entropy,Memory,10,500.0
56,48,99,3.0,med_entropy,Memory,10,500.0
53,49,99,3.0,med_entropy,Memory,10,500.0
51,50,99,3.0,med_entropy,Memory,10,500.0
46,51,99,3.0,med_entropy,Memory,10,500.0
42,52,99,3.0,med_entropy,Memory,10,500.0
39,53,99,3.0,med_entropy,Memory,10,500.0
39,54,99,3.0,med_entropy,Memory,10,500.0
35,55,99,3.0,med_entropy,Memory,10,500.0
32,56,99,3.0,med_entropy,Memory,10,500.0
32,57,99,3.0,med_entropy,Memory,10,500.0
32,58,99,3.0,med_entropy,Memory,10,500.0
30,59,99,3.0,med_entropy,Memory,10,500.0
30,60,99,3.0,med_entropy,Memory,10,500.0
30,61,99,3.0,med_entropy,Memory,10,500.0
29,62,99,3.0,med_entropy,Memory,10,500.0
27,63,99,3.0,med_entropy,Memory,10,500.0
26,64,99,3.0,med_entropy,Memory,10,500.0
23,65,99,3.0,med_entropy,Memory,10,500.0
21,66,99,3.0,med_entropy,Memory,10,500.0
21,67,99,3.0,med_entropy,Memory,10,500.0
21,68,99,3.0,med_entropy,Memory,10,500.0
21,69,99,3.0,med_entropy,Memory,10,500.0
20,70,99,3.0,med_entropy,Memory,10,500.0
19,71,99,3.0,med_entropy,Memory,10,500.0
19,72,99,3.0,med_entropy,Memory,10,500.0
17,73,99,3.0,med_entropy,Memory,10,500.0
16,76,99,3.0,med_entropy,Memory,10,500.0
16,75,99,3.0,med_entropy,Memory,10,500.0
16,74,99,3.0,med_entropy,Memory,10,500.0
15,77,99,3.0,med_entropy,Memory,10,500.0
13,78,99,3.0,med_entropy,Memory,10,500.0
13,79,99,3.0,med_entropy,Memory,10,500.0
11,80,99,3.0,med_entropy,Memory,10,500.0
10,81,99,3.0,med_entropy,Memory,10,500.0
9,82,99,3.0,med_entropy,Memory,10,500.0
8,83,99,3.0,med_entropy,Memory,10,500.0
7,84,99,3.0,med_entropy,Memory,10,500.0
4,90,99,3.0,med_entropy,Memory,10,500.0
4,89,99,3.0,med_entropy,Memory,10,500.0
4,88,99,3.0,med_entropy,Memory,10,500.0
4,87,99,3.0,med_entropy,Memory,10,500.0
4,86,99,3.0,med_entropy,Memory,10,500.0
4,85,99,3.0,med_entropy,Memory,10,500.0
3,91,99,3.0,med_entropy,Memory,10,500.0
3,92,99,3.0,med_entropy,Memory,10,500.0
3,93,99,3.0,med_entropy,Memory,10,500.0
3,94,99,3.0,med_entropy,Memory,10,500.0
3,95,99,3.0,med_entropy,Memory,10,500.0
3,96,99,3.0,med_entropy,Memory,10,500.0
3,97,99,3.0,med_entropy,Memory,10,500.0
2,98,99,3.0,med_entropy,Memory,10,500.0
1,99,99,3.0,med_entropy,Memory,10,500.0
500,1,67,3.0,max_entropy,Memory,10,500.0
447,2,67,3.0,max_entropy,Memory,10,500.0
407,3,67,3.0,max_entropy,Memory,10,500.0
380,4,67,3.0,max_entropy,Memory,10,500.0
351,5,67,3.0,max_entropy,Memory,10,500.0
325,6,67,3.0,max_entropy,Memory,10,500.0
295,7,67,3.0,max_entropy,Memory,10,500.0
267,8,67,3.0,max_entropy,Memory,10,500.0
241,9,67,3.0,max_entropy,Memory,10,500.0
216,10,67,3.0,max_entropy,Memory,10,500.0
195,11,67,3.0,max_entropy,Memory,10,500.0
178,12,67,3.0,max_entropy,Memory,10,500.0
157,13,67,3.0,max_entropy,Memory,10,500.0
141,14,67,3.0,max_entropy,Memory,10,500.0
130,15,67,3.0,max_entropy,Memory,10,500.0
119,16,67,3.0,max_entropy,Memory,10,500.0
103,17,67,3.0,max_entropy,Memory,10,500.0
91,18,67,3.0,max_entropy,Memory,10,500.0
83,19,67,3.0,max_entropy,Memory,10,500.0
77,20,67,3.0,max_entropy,Memory,10,500.0
71,21,67,3.0,max_entropy,Memory,10,500.0
68,22,67,3.0,max_entropy,Memory,10,500.0
61,23,67,3.0,max_entropy,Memory,10,500.0
51,24,67,3.0,max_entropy,Memory,10,500.0
44,25,67,3.0,max_entropy,Memory,10,500.0
38,26,67,3.0,max_entropy,Memory,10,500.0
35,27,67,3.0,max_entropy,Memory,10,500.0
31,28,67,3.0,max_entropy,Memory,10,500.0
29,29,67,3.0,max_entropy,Memory,10,500.0
26,30,67,3.0,max_entropy,Memory,10,500.0
25,31,67,3.0,max_entropy,Memory,10,500.0
23,32,67,3.0,max_entropy,Memory,10,500.0
23,33,67,3.0,max_entropy,Memory,10,500.0
22,34,67,3.0,max_entropy,Memory,10,500.0
19,35,67,3.0,max_entropy,Memory,10,500.0
18,36,67,3.0,max_entropy,Memory,10,500.0
14,37,67,3.0,max_entropy,Memory,10,500.0
13,38,67,3.0,max_entropy,Memory,10,500.0
13,39,67,3.0,max_entropy,Memory,10,500.0
11,40,67,3.0,max_entropy,Memory,10,500.0
11,41,67,3.0,max_entropy,Memory,10,500.0
9,42,67,3.0,max_entropy,Memory,10,500.0
9,43,67,3.0,max_entropy,Memory,10,500.0
8,44,67,3.0,max_entropy,Memory,10,500.0
7,45,67,3.0,max_entropy,Memory,10,500.0
7,46,67,3.0,max_entropy,Memory,10,500.0
6,47,67,3.0,max_entropy,Memory,10,500.0
5,50,67,3.0,max_entropy,Memory,10,500.0
5,51,67,3.0,max_entropy,Memory,10,500.0
5,49,67,3.0,max_entropy,Memory,10,500.0
5,48,67,3.0,max_entropy,Memory,10,500.0
4,52,67,3.0,max_entropy,Memory,10,500.0
3,53,67,3.0,max_entropy,Memory,10,500.0
3,54,67,3.0,max_entropy,Memory,10,500.0
2,55,67,3.0,max_entropy,Memory,10,500.0
2,56,67,3.0,max_entropy,Memory,10,500.0
1,62,67,3.0,max_entropy,Memory,10,500.0
1,66,67,3.0,max_entropy,Memory,10,500.0
1,65,67,3.0,max_entropy,Memory,10,500.0
1,64,67,3.0,max_entropy,Memory,10,500.0
1,63,67,3.0,max_entropy,Memory,10,500.0
1,59,67,3.0,max_entropy,Memory,10,500.0
1,61,67,3.0,max_entropy,Memory,10,500.0
1,60,67,3.0,max_entropy,Memory,10,500.0
1,58,67,3.0,max_entropy,Memory,10,500.0
1,57,67,3.0,max_entropy,Memory,10,500.0
1,67,67,3.0,max_entropy,Memory,10,500.0
500,1,5,3.0,min_entropy,Memoryless,5,500.0
500,2,5,3.0,min_entropy,Memoryless,5,500.0
500,3,5,3.0,min_entropy,Memoryless,5,500.0
500,4,5,3.0,min_entropy,Memoryless,5,500.0
500,5,5,3.0,min_entropy,Memoryless,5,500.0
500,1,32,3.0,med_entropy,Memoryless,5,500.0
403,2,32,3.0,med_entropy,Memoryless,5,500.0
299,3,32,3.0,med_entropy,Memoryless,5,500.0
235,4,32,3.0,med_entropy,Memoryless,5,500.0
180,5,32,3.0,med_entropy,Memoryless,5,500.0
137,6,32,3.0,med_entropy,Memoryless,5,500.0
103,7,32,3.0,med_entropy,Memoryless,5,500.0
80,8,32,3.0,med_entropy,Memoryless,5,500.0
58,9,32,3.0,med_entropy,Memoryless,5,500.0
43,10,32,3.0,med_entropy,Memoryless,5,500.0
30,11,32,3.0,med_entropy,Memoryless,5,500.0
